1430699141,48.62469,-123.15747,2015-05-04T00:25:41+0000
1430699731,48.63718,-123.16753,2015-05-04T00:35:31+0000
1430700407,48.65223,-123.1736,2015-05-04T00:46:47+0000
1430700927,48.66435,-123.17802,2015-05-04T00:55:27+0000
1430701504,48.66935,-123.18427,2015-05-04T01:05:04+0000
1430702129,48.67162,-123.1936,2015-05-04T01:15:29+0000
1430702694,48.67544,-123.2002,2015-05-04T01:24:54+0000
1430702866,48.67542,-123.2003,2015-05-04T01:27:46+0000
1430763181,48.67539,-123.20023,2015-05-04T18:13:01+0000
1430763983,48.67107,-123.18892,2015-05-04T18:26:23+0000
1430764582,48.66233,-123.17664,2015-05-04T18:36:22+0000
1430764951,48.65222,-123.17792,2015-05-04T18:42:31+0000
1430765551,48.64316,-123.17397,2015-05-04T18:52:31+0000
1430766139,48.63738,-123.15906,2015-05-04T19:02:19+0000
1430766739,48.63378,-123.15073,2015-05-04T19:12:19+0000
1430767339,48.62876,-123.14326,2015-05-04T19:22:19+0000
